Y8;7584;20220512190000;20220512212000;WUH;TAO;
MU;5480;20220512233500;20220513014500;WUH;TAO;
CZ;8743;20220512162500;20220512183000;WUH;TAO;
SC;8734;20220512144500;20220512170500;WUH;TAO;
HU;7387;20220512143000;20220512164000;WUH;TAO;
SC;8750;20220512153000;20220512180500;XMN;TAO;
GJ;3435;20220512165000;20220512193500;XMN;TAO;
MF;8527;20220512165000;20220512193500;XMN;TAO;
CA;8750;20220512153000;20220512180500;XMN;TAO;
CZ;4435;20220512165000;20220512193500;XMN;TAO;
CA;8820;20220512144500;20220512170000;SIA;TAO;
CA;4734;20220512221000;20220513002500;SIA;TAO;
MU;9047;20220512141500;20220512163000;SIA;TAO;
SC;8820;20220512144500;20220512170000;SIA;TAO;
SC;4734;20220512221000;20220513002500;SIA;TAO;
TV;6800;20220512221000;20220513002500;SIA;TAO;
NS;8310;20220512212000;20220512234500;CSX;TAO;
CZ;4240;20220512212000;20220512234500;CSX;TAO;
MU;6408;20220512204000;20220512231500;CSX;TAO;
MF;8310;20220512212000;20220512234500;CSX;TAO;
GJ;3240;20220512212000;20220512234500;CSX;TAO;
ZH;2661;20220512141000;20220512160500;HGH;TAO;
CA;4772;20220512141000;20220512160500;HGH;TAO;
SC;4772;20220512141000;20220512160500;HGH;TAO;
MU;2382;20220512200500;20220512215500;HGH;TAO;
CA;4834;20220512152500;20220512180000;CKG;TAO;
CZ;9477;20220512193000;20220512221000;CKG;TAO;
G5;8687;20220512193000;20220512221000;CKG;TAO;
SC;4834;20220512152500;20220512180000;CKG;TAO;
TV;6812;20220512152500;20220512180000;CKG;TAO;
3U;8231;20220512193000;20220512221000;CKG;TAO;
SC;4714;20220512211000;20220512235500;CTU;TAO;
CZ;9699;20220512181500;20220512211500;CTU;TAO;
QW;9880;20220512135500;20220512191500;CTU;TAO;
3U;8935;20220512181500;20220512211500;CTU;TAO;
SC;4738;20220512213000;20220513010000;KMG;TAO;
ZH;2648;20220512213000;20220513010000;KMG;TAO;
MU;5480;20220512201500;20220513014500;KMG;TAO;
MU;5686;20220512134000;20220512172000;KMG;TAO;
CA;4738;20220512213000;20220513010000;KMG;TAO;
QW;9786;20220512155000;20220512205000;KWE;TAO;
NS;8310;20220512180500;20220512234500;SYX;TAO;
GJ;3240;20220512180500;20220512234500;SYX;TAO;
CZ;4240;20220512180500;20220512234500;SYX;TAO;
MF;8310;20220512180500;20220512234500;SYX;TAO;
SC;4884;20220512134000;20220512183500;HAK;TAO;
CZ;5706;20220512175500;20220512205000;XNN;TAO;
MU;2257;20220512141500;20220512171000;LHW;TAO;
QW;9850;20220512135000;20220512160500;INC;TAO;
CZ;8797;20220512143500;20220512172500;SZX;TNA;
CA;1188;20220512152500;20220512181000;SZX;TNA;
CA;3793;20220512142000;20220512172000;SZX;TNA;
KY;9903;20220512142000;20220512172000;SZX;TNA;
SC;9903;20220512142000;20220512172000;SZX;TNA;
SC;1188;20220512152500;20220512181000;SZX;TNA;
TV;6764;20220512152500;20220512181000;SZX;TNA;
MF;4651;20220512143500;20220512172500;SZX;TNA;
ZH;2519;20220512152500;20220512181000;SZX;TNA;
ZH;9903;20220512142000;20220512172000;SZX;TNA;
3U;1791;20220512143500;20220512172500;SZX;TNA;
3U;4225;20220512142000;20220512172000;SZX;TNA;
CZ;3926;20220512140500;20220512154500;SHE;TNA;
MU;2641;20220512142500;20220512155500;WUH;TNA;
SC;8848;20220512154000;20220512172500;SIA;TNA;
TV;6892;20220512154000;20220512172500;SIA;TNA;
CA;8848;20220512154000;20220512172500;SIA;TNA;
SC;8806;20220512184500;20220512211000;CKG;TNA;
MU;5472;20220512231500;20220513012500;CKG;TNA;
TV;6884;20220512184500;20220512211000;CKG;TNA;
CA;8806;20220512184500;20220512211000;CKG;TNA;
CZ;2459;20220512150000;20220512173000;CTU;TNA;
3U;8955;20220512150000;20220512173000;CTU;TNA;
CA;4527;20220512171500;20220512193500;CTU;TNA;
KY;8201;20220512175000;20220512210500;KMG;TNA;
ZH;5401;20220512175000;20220512210500;KMG;TNA;
ZH;2777;20220512134500;20220512162000;KWE;TNA;
SC;8038;20220512134500;20220512162000;KWE;TNA;
SC;4752;20220512133500;20220512171500;SYX;TNA;
ZH;2654;20220512133500;20220512171500;SYX;TNA;
CA;8702;20220512161500;20220512210500;HAK;TNA;
SC;8702;20220512161500;20220512210500;HAK;TNA;
HU;7041;20220512152000;20220512184000;HAK;TNA;
CA;4928;20220512171000;20220512231000;URC;TNA;
SC;4928;20220512171000;20220512231000;URC;TNA;
SC;4928;20220512205000;20220512231000;LHW;TNA;
CA;4928;20220512205000;20220512231000;LHW;TNA;
CZ;3138;20220512142500;20220512164000;BJS;WUH;
MF;1040;20220512142500;20220512164000;BJS;WUH;
HO;5861;20220512142500;20220512164000;BJS;WUH;
MF;1832;20220512160500;20220512180000;SZX;WUH;
MF;4559;20220512205500;20220512230000;SZX;WUH;
ZH;4636;20220512175500;20220512195000;SZX;WUH;
CZ;8577;20220512205500;20220512230000;SZX;WUH;
CZ;5457;20220512160500;20220512180000;SZX;WUH;
CA;8234;20220512175500;20220512195000;SZX;WUH;
JD;5628;20220512181000;20220512211500;SHE;WUH;
HU;7668;20220512162500;20220512193500;SHE;WUH;
CZ;8744;20220512193000;20220512214500;TAO;WUH;
CZ;3632;20220512170500;20220512191500;TAO;WUH;
HU;7388;20220512180000;20220512202500;TAO;WUH;
MU;5479;20220512134500;20220512160000;TAO;WUH;
MU;2642;20220512165500;20220512184000;TNA;WUH;
MU;2438;20220512193000;20220512212500;XMN;WUH;
CZ;6198;20220512133000;20220512151000;HGH;WUH;
3U;1368;20220512133000;20220512151000;HGH;WUH;
CZ;5770;20220512170500;20220512183500;CKG;WUH;
CA;4381;20220512182500;20220512200000;CKG;WUH;
MU;2540;20220512220500;20220512233500;CKG;WUH;
CA;4399;20220512180000;20220512200000;CTU;WUH;
CA;8284;20220512162000;20220512181500;CTU;WUH;
3U;5068;20220512185000;20220512210000;CTU;WUH;
3U;8789;20220512160000;20220512175500;CTU;WUH;
3U;5078;20220512173000;20220512194000;CTU;WUH;
CZ;9639;20220512160000;20220512175500;CTU;WUH;
CZ;5748;20220512212000;20220512232500;CTU;WUH;
MU;2612;20220512185000;20220512210000;CTU;WUH;
MU;2652;20220512173000;20220512194000;CTU;WUH;
MU;5480;20220512201500;20220512223500;KMG;WUH;
CZ;3470;20220512175000;20220512200500;KMG;WUH;
CZ;6426;20220512153500;20220512175000;KMG;WUH;
CZ;6978;20220512214000;20220513000500;KMG;WUH;
8L;9893;20220512142000;20220512162500;KMG;WUH;
CZ;3785;20220512201500;20220512221000;KWE;WUH;
