CZ;9633;20220503131000;20220503152500;CKG;SZX;
CZ;9635;20220503171500;20220503193500;CKG;SZX;
ZH;3871;20220503171500;20220503193500;CKG;SZX;
ZH;9430;20220503222000;20220504002500;CKG;SZX;
ZH;9428;20220503201000;20220503222000;CKG;SZX;
ZH;3869;20220503131000;20220503152500;CKG;SZX;
ZH;9426;20220503153000;20220503175500;CKG;SZX;
ZH;9424;20220503122000;20220503142500;CKG;SZX;
3U;4132;20220503153000;20220503175500;CKG;SZX;
3U;4130;20220503122000;20220503142500;CKG;SZX;
3U;8785;20220503171500;20220503193500;CKG;SZX;
3U;4136;20220503222000;20220504002500;CKG;SZX;
3U;8783;20220503131000;20220503152500;CKG;SZX;
3U;4134;20220503201000;20220503222000;CKG;SZX;
PN;6413;20220503200500;20220503222000;CKG;SZX;
KY;9430;20220503222000;20220504002500;CKG;SZX;
KY;9836;20220503153000;20220503175500;CKG;SZX;
KY;9974;20220503122000;20220503142500;CKG;SZX;
KY;9428;20220503201000;20220503222000;CKG;SZX;
MF;5440;20220503131000;20220503152500;CKG;SZX;
MF;1336;20220503163500;20220503185500;CKG;SZX;
MF;1344;20220503114000;20220503135500;CKG;SZX;
MF;5442;20220503171500;20220503193500;CKG;SZX;
MF;4528;20220503205000;20220503230000;CKG;SZX;
MF;8389;20220503191000;20220503213000;CKG;SZX;
G5;9070;20220503122000;20220503142500;CKG;SZX;
G5;9074;20220503201000;20220503222000;CKG;SZX;
G5;9072;20220503153000;20220503175500;CKG;SZX;
G5;9076;20220503222000;20220504002500;CKG;SZX;
NS;8389;20220503191000;20220503213000;CKG;SZX;
CA;4345;20220503164000;20220503190500;CKG;SZX;
CA;3730;20220503222000;20220504002500;CKG;SZX;
CA;3724;20220503122000;20220503142500;CKG;SZX;
CA;3560;20220503153000;20220503175500;CKG;SZX;
CA;3728;20220503201000;20220503222000;CKG;SZX;
9C;6676;20220503220000;20220504001500;CKG;SZX;
9C;7146;20220503175500;20220503201500;CKG;SZX;
HO;5889;20220503163000;20220503190000;CTU;SZX;
HO;5985;20220503133500;20220503155500;CTU;SZX;
HU;7276;20220503173000;20220503200500;CTU;SZX;
HU;7476;20220503203000;20220503225500;CTU;SZX;
HU;7176;20220503113000;20220503135000;CTU;SZX;
3U;4118;20220503183000;20220503210500;CTU;SZX;
3U;4116;20220503153000;20220503181000;CTU;SZX;
3U;8705;20220503152000;20220503180000;CTU;SZX;
3U;8703;20220503131000;20220503154000;CTU;SZX;
3U;5345;20220503153000;20220503180000;CTU;SZX;
3U;4120;20220503203000;20220503231500;CTU;SZX;
3U;4114;20220503133000;20220503160000;CTU;SZX;
3U;4112;20220503193000;20220503220000;CTU;SZX;
ZH;3861;20220503152000;20220503180000;CTU;SZX;
ZH;9412;20220503203000;20220503231500;CTU;SZX;
ZH;9408;20220503183000;20220503210500;CTU;SZX;
ZH;9406;20220503153000;20220503181000;CTU;SZX;
ZH;9404;20220503133000;20220503160000;CTU;SZX;
ZH;3859;20220503131000;20220503154000;CTU;SZX;
ZH;9402;20220503193000;20220503220000;CTU;SZX;
KY;9412;20220503203000;20220503231500;CTU;SZX;
KY;9402;20220503193000;20220503220000;CTU;SZX;
KY;9404;20220503133000;20220503160000;CTU;SZX;
KY;9406;20220503153000;20220503181000;CTU;SZX;
KY;9408;20220503183000;20220503210500;CTU;SZX;
CZ;3622;20220503124000;20220503150000;CTU;SZX;
CZ;3434;20220503215000;20220504001000;CTU;SZX;
CZ;8482;20220503182000;20220503210000;CTU;SZX;
CZ;9928;20220503194000;20220503220500;CTU;SZX;
CZ;3454;20220503163000;20220503190000;CTU;SZX;
CZ;2217;20220503140500;20220503183000;CTU;SZX;
CZ;9603;20220503131000;20220503154000;CTU;SZX;
CZ;9605;20220503152000;20220503180000;CTU;SZX;
CZ;8478;20220503133500;20220503155500;CTU;SZX;
GJ;5121;20220503142000;20220503163500;CTU;SZX;
MU;6371;20220503153000;20220503180000;CTU;SZX;
EU;7253;20220503142000;20220503163500;CTU;SZX;
EU;1833;20220503140500;20220503183000;CTU;SZX;
MF;1472;20220503124000;20220503150000;CTU;SZX;
MF;1334;20220503163000;20220503190000;CTU;SZX;
MF;4516;20220503182000;20220503210000;CTU;SZX;
MF;1318;20220503215000;20220504001000;CTU;SZX;
MF;4514;20220503133500;20220503155500;CTU;SZX;
DZ;6240;20220503194000;20220503220500;CTU;SZX;
TV;9901;20220503142000;20220503163500;CTU;SZX;
CA;4313;20220503130000;20220503154000;CTU;SZX;
CA;4325;20220503163000;20220503190500;CTU;SZX;
CA;4311;20220503143000;20220503171000;CTU;SZX;
CA;4323;20220503173000;20220503200500;CTU;SZX;
CA;3704;20220503133000;20220503160000;CTU;SZX;
CA;3702;20220503193000;20220503220000;CTU;SZX;
CA;3712;20220503203000;20220503231500;CTU;SZX;
CA;3708;20220503183000;20220503210500;CTU;SZX;
CA;3706;20220503153000;20220503181000;CTU;SZX;
9C;7144;20220503223000;20220504011500;CTU;SZX;
8L;9979;20220503161000;20220503183000;KMG;SZX;
3U;4148;20220503134500;20220503155000;KMG;SZX;
3U;5183;20220503142500;20220503163500;KMG;SZX;
3U;4152;20220503191500;20220503213000;KMG;SZX;
3U;4146;20220503113000;20220503134000;KMG;SZX;
3U;4150;20220503174500;20220503200500;KMG;SZX;
DZ;6266;20220503225000;20220504010500;KMG;SZX;
MF;1332;20220503171000;20220503193000;KMG;SZX;
MF;4388;20220503222500;20220504004000;KMG;SZX;
ZH;9456;20220503174500;20220503200500;KMG;SZX;
ZH;5471;20220503211500;20220503233000;KMG;SZX;
ZH;9454;20220503134500;20220503155000;KMG;SZX;
ZH;9452;20220503113000;20220503134000;KMG;SZX;
ZH;9458;20220503191500;20220503213000;KMG;SZX;
KY;8271;20220503211500;20220503233000;KMG;SZX;
CA;5771;20220503211500;20220503233000;KMG;SZX;
CA;3662;20220503191500;20220503213000;KMG;SZX;
CA;3660;20220503174500;20220503200500;KMG;SZX;
CA;3642;20220503134500;20220503155000;KMG;SZX;
MU;5757;20220503142500;20220503163500;KMG;SZX;
CZ;8820;20220503184500;20220503205500;KMG;SZX;
CZ;3452;20220503171000;20220503193000;KMG;SZX;
CZ;9992;20220503225000;20220504010500;KMG;SZX;
CZ;6924;20220503222500;20220504004000;KMG;SZX;
G5;8953;20220503211500;20220503233000;KMG;SZX;
MF;1320;20220503145000;20220503163500;KWE;SZX;
MF;1505;20220503134000;20220503151500;KWE;SZX;
Y8;7536;20220503220500;20220503235000;KWE;SZX;
HU;7774;20220503201000;20220503220000;KWE;SZX;
CZ;3667;20220503134000;20220503151500;KWE;SZX;
CZ;3436;20220503145000;20220503163500;KWE;SZX;
HO;5190;20220503173000;20220503191500;SYX;SZX;
HO;5188;20220503220500;20220503233500;SYX;SZX;
HO;5192;20220503185500;20220503203500;SYX;SZX;
HU;7749;20220503233500;20220504012000;SYX;SZX;
CZ;6757;20220503204000;20220503221500;SYX;SZX;
CZ;6498;20220503231500;20220504005000;SYX;SZX;
CZ;8698;20220503174500;20220503192000;SYX;SZX;
CZ;5784;20220503131000;20220503144000;SYX;SZX;
CA;3444;20220503220500;20220503233500;SYX;SZX;
CA;3666;20220503185500;20220503203500;SYX;SZX;
CA;3386;20220503173000;20220503191500;SYX;SZX;
KY;9324;20220503173000;20220503191500;SYX;SZX;
KY;9576;20220503185500;20220503203500;SYX;SZX;
KY;9322;20220503220500;20220503233500;SYX;SZX;
MF;4233;20220503204000;20220503221500;SYX;SZX;
